conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,manage habitats,released,skill/competence,cross-sector,manage the habitat | manage natural environments | create natural habitats | managing habitats,Create and manage natural habitats.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,complying with environmental protection laws and standards
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,perform a feasibility study on combined heat and power,released,skill/competence,sector-specific,carry out feasibility study on chp system | do a feasibility study on chp system,"Perform the evaluation and assessment of the potential of combined heat and power (CHP). Realise a standardised study to determine technical demands, regulation and costs. Estimate the needed electrical power and heating demand as well as the heat storage needed in order to determine possibilities of CHP by means of load and load duration curves, and conduct research to support the process of decision making.",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,execute feasibility study | analysing business operations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda,advise on environmental risk management systems,released,skill/competence,cross-sector,give advice on environmental risk management systems | advice giving on environmental risk management systems | advising on environmental risk management systems | giving advice on environmental risk management systems | environmental risk management systems advising | advice on environmental risk management systems giving,Evaluate requirements and advise on systems for environmental risk management. Ensure the customer does his part in preventing or limiting adverse environmental impact through the use of technology. Ensure required licenses and permits are obtained.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4 | http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30 | http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882,advise others | advise on risk management | performing risk analysis and management | manage environmental management system
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a420a3ed-32a1-4ab8-b590-cba5a89bc8f8,analyse travel alternatives,released,skill/competence,sector-specific,assess various actions that may reduce time | assess ways to reduce travel time | assess methods of reducing travel time | perform analysis of various actions that may reduce travel time | evaluate various actions that may improve journey efficiency | conduct analysis on various actions that may reduce travel time | assess ways to improve travel time | analyse methods of reducing travel time | analyze ways to reduce travel time | investigate ways to reduce travel time | analyse ways to improve travel time | assess various actions that may improve journey efficiency,Analyse prospective improvements in journey efficiency through reduction of travel time by modifying itineraries and outlining alternatives.,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"manage time | advise on efficiency improvements | evaluating systems, programmes, equipment and products"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a5f836cc-7e6d-4f3d-a7ee-0146ebb84260,create soil and plant improvement programmes,released,skill/competence,sector-specific,develop soil improvement programmes | develop plant improvement programmes | create soil improvement programmes | soil improvement programme developing | developing plant improvement programmes | developing soil and plant improvement programmes | create plant improvement programmes | plant improvement programme developing | soil and plant improvement programme developing | develop soil and plant improvement programmes | creating soil improvement programmes | plant improvement programme creating | creating soil and plant improvement programmes | developing soil improvement programmes | soil and plant improvement programme creating | soil improvement programme creating | creating plant improvement programmes | create soil and plant improvement programs,Develop and advise on implementation of soil health and plant nutrition programs.,http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,developing objectives and strategies
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a7573f65-d00c-417f-b952-441ebaeed675,create crop protection plans,released,skill/competence,sector-specific,design crop protection plans | design plans for crop protection | create plans for crop protection | designing plans for crop protection | crop protection plans designing | designing crop protection plans | crop protection plans creating | creating plans for crop protection | creating crop protection plans,Monitor crops for issues with crop protection. Design integrated control strategies. Assess the consequences of pesticide application. Keep up with developments in biotechnology to help reduce usage of chemicals. Manage pesticide resistance.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,complying with environmental protection laws and standards
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8429098-ddac-481b-91e7-688d021c092e,ecology,released,knowledge,cross-sector,principles of ecology | ecological principles | science of ecology | considerations in environmental planning and design | principles of environmental planning and design | field of environmental planning and design | field of principles of ecology,The study of how organisms interact and their relation to the ambient environment.,http://data.europa.eu/esco/isced-f/0521,environmental sciences
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8f1c3cf-bd8b-4c85-80d3-c69955f6bd00,pruning techniques,released,knowledge,sector-specific,typology of pruning techniques | plant trimming regimes | range of plant trimming techniques | range of pruning techniques | plant trimming methods | techniques for pruning | types of pruning techniques | plant trimming techniques,The techniques of selectively removing parts of trees and plants to foster better growth and regeneration.,http://data.europa.eu/esco/isced-f/0812,horticulture
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a929f335-e5b9-4f8f-a052-0a8b166d595c,geothermal power generation methods,released,knowledge,occupation-specific,generation of geothermal electricity | typology of geothermal power generation | processes in geothermal electricity generation | methods of geothermal power generation | geothermal electricity generation | types of geothermal power generation,"Different ways to extract the thermal energy stored in the earth in order to produce electricity by extracting steam to activate turbines, by extracting hot water and converting it into steam, or by using a binary system that transforms a secondary liquid into steam.",http://data.europa.eu/esco/isced-f/0713,electricity and energy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a94dbd21-611b-4540-9ce0-66db8e8f6ed8,coastal management,released,knowledge,sector-specific,coastal management strategies,The process of reaching and maintaining an equilibrium between natural phaenomena and human activities in coastal areas.,http://data.europa.eu/esco/isced-f/0521,environmental sciences
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9c1a772-8ef6-4dd7-93a4-c6bbf3293688,code of Conduct for Responsible Fisheries,released,knowledge,cross-sector,coverage of FAO code of conduct | FAO code of conduct | FAO code | coverage of FAO code | scope of Code of Conduct for Responsible Fisheries | duties in Code of Conduct for Responsible Fisheries | coverage of Code of Conduct for Responsible Fisheries | application of Code of Conduct for Responsible Fisheries,Food and Agriculture Organisation of the United Nations (FAO) Code of Conduct for Responsible Fisheries and the guidelines established for professional fishers.,http://data.europa.eu/esco/isced-f/0831,fisheries
