conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89227433-950f-4d9d-b0b0-abc33356ab42,manage computer-based transport operation control systems,released,skill/competence,occupation-specific,ensure transfer of digital information between control centres and transport units | oversee computer-based transportation operation control systems | oversee computer transport operation control systems | manage transfer of digital information between control centres and transport unit | manage computer transport operation control systems | manage computer-based transport operation control systems; | manage performance of computer-based transport control systems | monitor performance of computer-based transport control systems | manage computer transportation operation control systems | oversee computer-based transport operation control systems | oversee performance of computer transport control system | manage computer-based transportation operation control systems,"Manage digital operation control systems to ensure data transfer between buses. Monitor real-time information about infrastructure, traffic conditions, traffic lights; control voice announcements in buses and provide passengers with real-time information.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8975edb1-d2cb-4c49-a3c0-3b21a9ab8797,tend CNC drilling machine,released,skill/competence,cross-sector,guard Computer controlled boring machinery | take care of Computer controlled boring machinery | guard CNC drilling machine | take care of CNC drilling machine | oversee CNC drilling machine | oversee Computer controlled boring machinery | watch over CNC drilling machine | watch over Computer controlled boring machinery,"Tend a computer numerical controlled (CNC) drilling machine designed for cutting manufacturing processes on metal, wooden, plastic materials and others, monitor and operate it, according to regulations.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,using digital tools to control machinery
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,distributed computing,released,knowledge,sector-specific,parallel computing | grid computing | cluster computing,The software process in which computer components interact over a network and send messages to communicate on their actions.,http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89839842-a111-411f-b64a-94354d6118e0,quantum technology,released,knowledge,sector-specific,principles of quantum technology,The technology that works through principles of quantum mechanics such as quantum entanglement and quantum superposition.,http://data.europa.eu/esco/isced-f/0588,"inter-disciplinary programmes and qualifications involving natural sciences, mathematics and statistics"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89d574b8-f0ea-4ae8-9008-f575e37e9f11,implement smart contracts,released,skill/competence,cross-sector,apply smart contracts,"Implement smart contracts for various applications, and in the most important smart contract frameworks such as Bitcoin and Ethereum, and in the most suitable programming languages such as Solidity, Rust, JavaScript, Vyper and Yul.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,released,knowledge,cross-sector,science of computer engineering | computer software development | integration of hardware and software | software design | discipline of computer engineering | computer hardware development | engineering of computers | field of computer engineering,"Engineering discipline that combines computer science with electrical engineering to develop computer hardware and software. Computer engineering occupies itself with electronics, software design, and the integration of hardware and software.",http://data.europa.eu/esco/isced-f/0714,electronics and automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a16ada9-2794-4c81-bb48-5ec1cfbcf1db,use a telecine,released,skill/competence,sector-specific,use telecines | employ a telecine | utilise a telecine | operate a telecine | using a telecine,"Operate a Cathode-ray tube (CRT) system or a charge-coupled device telecine (CCD), which produce white light to colour grade images on film by exposing them to this light.",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operating audio-visual equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4,microprocessors,released,knowledge,cross-sector,microchips | computer microprocessors | micro-processors | computer micro-processors | micro-chips | chips,Computer processors on a microscale that integrate the computer central processing unit (CPU) on a single chip.,http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,released,knowledge,sector-specific,BlackArch testing tool,The BlackArch Linux distribution is a penetration testing tool which tests security weaknesses of the system for potentially unauthorised access to system information.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,software and applications development and analysis | penetration testing tool
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a6394d1-f44f-4b0d-81d5-7201fc025ba8,develop e-learning plan,released,skill/competence,cross-sector,develop e-learning strategy,Create a strategic plan to maximise the outputs of educational technology both within the organisation and externally.,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,developing educational programmes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a7a0d46-d88a-4ab0-bfa4-d861a82bab3c,operate remote broadcast equipment,released,skill/competence,sector-specific,operate live shot equipment | operate live remote equipment,Handle equipment that is used for broadcasting from locations which are far from central station. The pickup unit (RPU) is the most common tool for this communication.,http://data.europa.eu/esco/skill/af529b5d-a055-4dfa-a386-1b1c1c8670e3 | http://data.europa.eu/esco/skill/0256f6b0-f4a9-4c5e-9cfd-96d58a2a70fe | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operate broadcast equipment | operate radio equipment | operating communications equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8afe68ff-b261-4fa8-ab25-bb30b0e5c292,motion graphics,released,knowledge,cross-sector,motion graphic,"The techniques and software for creating the illusion of motion such as keyframing, Adobe After Effects, and Nuke.",http://data.europa.eu/esco/isced-f/0211,audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,released,skill/competence,sector-specific,utilise software libraries,Utilise collections of codes and software packages which capture frequently used routines to help programmers simplify their work.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba,blockchain terminology,released,knowledge,sector-specific,blockchain terms | terminology of blockchain,"The terms used in blockchain sector which include account, attestation, block, Byzantine fault, coin, consensus, crypto-, decentralized application (DApp), DeFi, digital identity, distributed ledger, encryption, ether, fork, hyperledger, Merkle tree, mining, node, NFT, Proof of Authority, Proof of Stake, Proof of Work, public/private blockchain, trustless, validity proof, 51% attack, etc.",http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,e-learning software infrastructure,released,knowledge,sector-specific,e-learning software infrastracture and applications,The infrastructure properties and specifications required to set up the e-learning environment which provides learning experiences to the audience.,http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,Ajax Framework,released,knowledge,sector-specific,Ajax Framework features | Ajax Framework features for web applications development | Ajax framework for web applications development | Ajax Framework components | AJAX Development Environments | AJAX Framework for Web Application Development | Ajax framework features for web applications development | Ajax software development environments | Ajax framework components | Ajax framework features | AJAX Framework Features for Web Development | Ajax Framework for web applications development,The Ajax software development environments which provide specific features and components that support and guide web applications development.,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,software frameworks | software and applications development and analysis
