conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/fc81b573-e0ea-4466-8560-c2bb278c314a,3311.3.3,futures trader,0.0
Occupation,http://data.europa.eu/esco/occupation/4bc4170d-f4df-44e4-a3be-394242ae3017,3311.3.4,securities trader,0.0
Occupation,http://data.europa.eu/esco/occupation/3b6d4443-4518-4fb3-ae44-188a958e328d,3311.3.5,stock trader,0.0
Occupation,http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6,3311.3,financial trader,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3311,3311,Securities and finance dealers and brokers,0.004404466501240692
Occupation,http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6,3312.1,bank account manager,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,3312.2.1,credit analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/1a87e487-6761-4374-b6db-100ac5a9ad5a,3312.2,credit adviser,0.0212765957446808
Occupation,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,3312.3,credit manager,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/b3ce981c-5b32-4de2-8e53-502a6357b2bc,3312.4,credit risk analyst,0.0
Occupation,http://data.europa.eu/esco/occupation/8e185c49-704e-49c0-8584-a7e0b618f628,3312.5,loan officer,0.0
Occupation,http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954,3312.6,mortgage loan underwriter,0.0
Occupation,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,3312.7,student financial support coordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/3f277813-3cab-4c5d-bfeb-613e449b31c5,3312.8,mortgage broker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3312,3312,Credit and loans officers,0.007718059643084955
Occupation,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,3313.1,accounting assistant,0.0
Occupation,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,3313.2,bookkeeper,0.0
Occupation,http://data.europa.eu/esco/occupation/bb4ca5c1-879d-44e8-840d-24f320206bff,3313.3,grants administrator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3313,3313,Accounting associate professionals,0.0
Occupation,http://data.europa.eu/esco/occupation/160c1469-bbb6-48d3-b2a7-db8b30d724b5,3314.1,actuarial assistant,0.0
Occupation,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,3314.2,statistical assistant,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3314,3314,"Statistical, mathematical and related associate professionals",0.0
Occupation,http://data.europa.eu/esco/occupation/2339733d-5a37-4031-b587-db28848e4958,3315.1,foreclosure specialist,0.0
Occupation,http://data.europa.eu/esco/occupation/f87779ae-7389-44e7-b155-16e87904857e,3315.2,gemmologist,0.0
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315.3,insurance claims handler,0.0
Occupation,http://data.europa.eu/esco/occupation/a2b81132-2147-4c8e-b250-e6290ed906ea,3315.4,insurance fraud investigator,0.0
Occupation,http://data.europa.eu/esco/occupation/e91bc34c-0c4f-4ac9-8e2f-8f337d75f9ca,3315.5,loss adjuster,0.0
Occupation,http://data.europa.eu/esco/occupation/e93b3b49-12e1-4b47-991c-dd4b0aec17d8,3315.6,personal property appraiser,0.0
Occupation,http://data.europa.eu/esco/occupation/afc5a0f4-42e5-4bfb-910c-2b54b44f99c5,3315.7,property appraiser,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/bbefa1b2-521e-4d87-a7ad-9bbd0b32e271,3315.8,real estate surveyor,0.0769230769230769
ISCO level 4,http://data.europa.eu/esco/isco/C3315,3315,Valuers and loss assessors,0.018543956043956037
ISCO level 3,http://data.europa.eu/esco/isco/C332,332,Sales and purchasing agents and brokers,0.027159335455734318
Occupation,http://data.europa.eu/esco/occupation/a198de8c-24b1-4002-982f-a57ae6d6c19c,3321.1,insurance broker,0.0
Occupation,http://data.europa.eu/esco/occupation/7bcafcd7-3f35-4a72-849c-c92b334927fd,3321.2,insurance risk consultant,0.0
Occupation,http://data.europa.eu/esco/occupation/4975c4cc-a89f-4ea8-82aa-501258dfb2f9,3321.3.1,property insurance underwriter,0.0
Occupation,http://data.europa.eu/esco/occupation/e937449a-d9e0-4ab7-9ea5-4d3ac673be6d,3321.3,insurance underwriter,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C3321,3321,Insurance representatives,0.0
Occupation,http://data.europa.eu/esco/occupation/4c6b3657-316e-43b5-872a-ea763411190d,3322.1.1,electricity sales representative,0.179487179487179
Occupation,http://data.europa.eu/esco/occupation/ff3a164d-4045-4511-a472-49093dabf9fc,3322.1.2,renewable energy sales representative,0.272727272727272
Occupation,http://data.europa.eu/esco/occupation/14031d4a-6e99-442f-b4fe-18262b6432b2,3322.1,commercial sales representative,0.0131578947368421
ISCO level 4,http://data.europa.eu/esco/isco/C3322,3322,Commercial sales representatives,0.15512411565043102
Occupation,http://data.europa.eu/esco/occupation/cc844eb8-c81d-40ff-af3d-119700e60f23,3323.1,costume buyer,0.0
Occupation,http://data.europa.eu/esco/occupation/095169ac-feee-4fcf-bff7-222ab6d84bc4,3323.2.1,green coffee buyer,0.0
Occupation,http://data.europa.eu/esco/occupation/bb95ef58-9139-4967-bfc1-da8386a4e672,3323.2.2,ICT buyer,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/dbdc9f7b-31c6-4f21-a9c5-48253bb69c08,3323.2.3,purchase planner,0.0888888888888888
Occupation,http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,3323.2.4,textile sourcing merchandiser,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,3323.2,purchaser,0.081081081081081
Occupation,http://data.europa.eu/esco/occupation/9b3c6dd8-4d3b-4a12-8bb8-55bb2e92c3a6,3323.3,set buyer,0.0
Occupation,http://data.europa.eu/esco/occupation/d08b4700-758c-467d-ab77-d5a8029c4070,3323.4,standalone public buyer,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/c3dc576e-2a58-4481-9b6f-9853067af8ea,3323.5,timber trader,0.0571428571428571
ISCO level 4,http://data.europa.eu/esco/isco/C3323,3323,Buyers,0.03463831797165126
Occupation,http://data.europa.eu/esco/occupation/94adbb11-1c90-4092-ae91-781e8a55865d,3324.1.1,shipbroker,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/e40e4a07-4246-4c6f-a51c-89d35b6fe75e,3324.1.2,waste broker,0.625
Occupation,http://data.europa.eu/esco/occupation/2af80b12-a73a-4cc2-8af1-d26a1e60738d,3324.1,commodity broker,0.0
Occupation,http://data.europa.eu/esco/occupation/e4cdfa86-c3b1-41f1-a4e2-384c73d03bd3,3324.2,commodity trader,0.0
Occupation,http://data.europa.eu/esco/occupation/4b72d306-9781-434d-8522-1fcaf892cdce,3324.3,non-vessel operating common carrier,0.0
Occupation,http://data.europa.eu/esco/occupation/eb6e7100-446f-407c-a764-2d65f3ffc7eb,3324.4.1,wholesale merchant in agricultural machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/8c0524b8-f878-4c68-8293-698d07c1807c,3324.4.2,"wholesale merchant in agricultural raw materials, seeds and animal feeds",0.0
Occupation,http://data.europa.eu/esco/occupation/e0904e3f-d3e7-4313-8ff9-3facf9fce70d,3324.4.3,wholesale merchant in beverages,0.0
Occupation,http://data.europa.eu/esco/occupation/c7ffc270-7bd2-4bb1-a51a-4766170d7935,3324.4.4,wholesale merchant in chemical products,0.0
Occupation,http://data.europa.eu/esco/occupation/933a0762-1201-4855-909c-94403f6867a9,3324.4.5,wholesale merchant in china and other glassware,0.0
Occupation,http://data.europa.eu/esco/occupation/ceb1a21b-a6d5-49eb-a3f3-d53fec25d5f8,3324.4.6,wholesale merchant in clothing and footwear,0.0
Occupation,http://data.europa.eu/esco/occupation/6fc25650-e69b-43c7-b4d5-3ca95acd7696,3324.4.7,"wholesale merchant in coffee, tea, cocoa and spices",0.0
Occupation,http://data.europa.eu/esco/occupation/35d4ab0d-5a2a-4ed8-b8ba-7169314168f5,3324.4.8,wholesale merchant in computer peripheral equipment and software,0.0
Occupation,http://data.europa.eu/esco/occupation/5a2d0031-5dfd-46e8-8eb4-cf1d03876940,3324.4.9,wholesale merchant in dairy products and edible oils,0.0
Occupation,http://data.europa.eu/esco/occupation/a0872ef2-ecf2-476d-8390-3e81ae45a411,3324.4.10,wholesale merchant in electrical household appliances,0.0
Occupation,http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,3324.4.11,wholesale merchant in electronic and telecommunications equipment and parts,0.0
Occupation,http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,3324.4.12,wholesale merchant in fish crustaceans and molluscs,0.0
Occupation,http://data.europa.eu/esco/occupation/f3da16bd-157d-4a48-8a49-33809a8b5d96,3324.4.13,wholesale merchant in flowers and plants,0.0
Occupation,http://data.europa.eu/esco/occupation/fd882949-aad7-42ff-825e-00d49a5ec469,3324.4.14,wholesale merchant in fruit and vegetables,0.0
Occupation,http://data.europa.eu/esco/occupation/6648103b-6984-4880-b8c3-eacb9b0d2bc9,3324.4.15,"wholesale merchant in furniture, carpets and lighting equipment",0.0
Occupation,http://data.europa.eu/esco/occupation/a5a4e4d6-e705-4b38-96b5-225f8ab01f2c,3324.4.16,"wholesale merchant in hardware, plumbing and heating equipment and supplies",0.0
Occupation,http://data.europa.eu/esco/occupation/3f0093ab-651b-401a-b542-bba84ff46deb,3324.4.17,"wholesale merchant in hides, skins and leather products",0.0
Occupation,http://data.europa.eu/esco/occupation/1739b07b-7e8f-4dcb-bc59-b5ae18f30077,3324.4.18,wholesale merchant in household goods,0.0
Occupation,http://data.europa.eu/esco/occupation/de50b422-8700-4153-955c-131c3d277738,3324.4.19,wholesale merchant in live animals,0.0
Occupation,http://data.europa.eu/esco/occupation/650c4c7b-8cd8-4671-a38e-6e37e45e0c8e,3324.4.20,"wholesale merchant in machinery, industrial equipment, ships and aircraft",0.0
Occupation,http://data.europa.eu/esco/occupation/98fa571c-dc8f-438f-909f-f426ec322c72,3324.4.21,wholesale merchant in machine tools,0.0
Occupation,http://data.europa.eu/esco/occupation/58db35e3-fe1f-44d2-8a9e-ab652fc1cec2,3324.4.22,wholesale merchant in meat and meat products,0.0
Occupation,http://data.europa.eu/esco/occupation/b94e2f4c-6604-46a9-bc72-160fc9d2cf36,3324.4.23,wholesale merchant in metals and metal ores,0.0
Occupation,http://data.europa.eu/esco/occupation/aaeb2402-2ab3-411f-9a44-8ff4dd092de6,3324.4.24,"wholesale merchant in mining, construction and civil engineering machinery",0.0
Occupation,http://data.europa.eu/esco/occupation/a486b6eb-207c-4aae-ad0b-397d0744b16f,3324.4.25,wholesale merchant in office furniture,0.0
Occupation,http://data.europa.eu/esco/occupation/7fddf2b5-1ba7-4327-86f9-e5da8ddb28a6,3324.4.26,wholesale merchant in office machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/0a7b874b-e5c0-4dea-8b88-dadba9efee1d,3324.4.27,wholesale merchant in perfume and cosmetics,0.0
Occupation,http://data.europa.eu/esco/occupation/484ca14a-8e11-4ae1-ba9c-901cd86df56b,3324.4.28,wholesale merchant in pharmaceutical goods,0.0
Occupation,http://data.europa.eu/esco/occupation/6c2b32b4-2f62-4288-a359-3406022c3610,3324.4.29,"wholesale merchant in sugar, chocolate and sugar confectionery",0.0
Occupation,http://data.europa.eu/esco/occupation/6e6b62d7-4c9c-482a-9d59-7e20de0d8527,3324.4.30,wholesale merchant in textile industry machinery,0.0
Occupation,http://data.europa.eu/esco/occupation/a1ccbfc4-3afd-4408-8e5a-41832cdef511,3324.4.31,wholesale merchant in textiles and textile semi-finished and raw materials,0.0
Occupation,http://data.europa.eu/esco/occupation/c871b431-2bef-4824-a504-50b60cf633f7,3324.4.32,wholesale merchant in tobacco products,0.0
Occupation,http://data.europa.eu/esco/occupation/789a1a35-8e03-42da-857f-4216c4d2ac68,3324.4.33,wholesale merchant in waste and scrap,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/8022c821-1ed0-414e-b440-63cc88943a89,3324.4.34,wholesale merchant in watches and jewellery,0.0
Occupation,http://data.europa.eu/esco/occupation/d372e2e4-714a-4127-bb82-6b53eb817410,3324.4.35,wholesale merchant in wood and construction materials,0.0
Occupation,http://data.europa.eu/esco/occupation/3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f,3324.4,wholesale merchant,0.0266666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C3324,3324,Trade brokers,0.01880402225074882
ISCO level 3,http://data.europa.eu/esco/isco/C333,333,Business services agents,0.028668166602578128
Occupation,http://data.europa.eu/esco/occupation/a3ef0728-7540-4676-ad18-cf0a7913b3ce,3331.1,customs and excise officer,0.0
Occupation,http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,3331.2.1.1,import export specialist in agricultural machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/322635c9-3d93-4280-a359-0b693df21e93,3331.2.1.2,"import export specialist in agricultural raw materials, seeds and animal feeds",0.08
Occupation,http://data.europa.eu/esco/occupation/3d2637f9-e56a-4769-b3a9-e413f95c20db,3331.2.1.3,import export specialist in beverages,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/e95ea9ec-3ac6-4a2d-a3cc-f9e8829cf15e,3331.2.1.4,import export specialist in chemical products,0.04
Occupation,http://data.europa.eu/esco/occupation/dc6c0b28-adf7-4558-a987-2ef1506ef2d1,3331.2.1.5,import export specialist in china and other glassware,0.0
Occupation,http://data.europa.eu/esco/occupation/aa8fdeff-ab03-4b99-bdba-2f7a1a5c8946,3331.2.1.6,import export specialist in clothing and footwear,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/f3d2074e-3f44-45b0-b896-5ee5629a23c1,3331.2.1.7,"import export specialist in coffee, tea, cocoa and spices",0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/83b30677-6468-4a04-b20c-15daf6bc8fb5,3331.2.1.8,"import export specialist in computers, peripheral equipment and software",0.0
Occupation,http://data.europa.eu/esco/occupation/f738f568-b4ff-4f23-acb7-5f99d9a3b393,3331.2.1.9,import export specialist in dairy products and edible oils,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/e763dfa6-924d-493b-892a-6435e0cffe70,3331.2.1.10,import export specialist in electrical household appliances,0.0
Occupation,http://data.europa.eu/esco/occupation/d694b54f-208a-4154-9fe1-d3d335992467,3331.2.1.11,import export specialist in electronic and telecommunications equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/b789dae6-6c77-4f46-9253-098c424c92f2,3331.2.1.12,"import export specialist in  fish, crustaceans and molluscs",0.04
Occupation,http://data.europa.eu/esco/occupation/3f2e63fb-dc50-4370-9f6a-85ddc338dcde,3331.2.1.13,import export specialist in flowers and plants,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/39b4e367-94b5-49fe-bcd7-4b116865ca59,3331.2.1.14,import export specialist in fruit and vegetables,0.08
Occupation,http://data.europa.eu/esco/occupation/99d97310-29ea-443e-96a1-892c8d86ce54,3331.2.1.15,"import export specialist in furniture, carpets and lighting equipment",0.0454545454545454
Occupation,http://data.europa.eu/esco/occupation/3ae7c42b-7929-402f-bcbc-882b8679abf4,3331.2.1.16,"import export specialist in hardware, plumbing and heating equipment",0.0
Occupation,http://data.europa.eu/esco/occupation/f97dedb0-da68-4fc3-8bcc-3f4025ccacd3,3331.2.1.17,"import export specialist in hides, skins and leather products",0.0454545454545454
Occupation,http://data.europa.eu/esco/occupation/64421dde-df97-4c42-a25a-b3bc55b39ad6,3331.2.1.18,import export specialist in household goods,0.0
Occupation,http://data.europa.eu/esco/occupation/8099a96a-753b-49fc-a36a-d70b8aa9fdcf,3331.2.1.19,import export specialist in live animals,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/b53209fa-ba54-4a7a-b71c-bcc8014053ec,3331.2.1.20,"import export specialist in machinery, industrial equipment, ships and aircraft",0.0
Occupation,http://data.europa.eu/esco/occupation/ef937393-3382-438d-b570-399d44b5a41c,3331.2.1.21,import export specialist in machine tools,0.0
Occupation,http://data.europa.eu/esco/occupation/33cd8ff4-62f2-4a3f-b053-6e009ecef6da,3331.2.1.22,import export specialist in meat and meat products,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/e7117cdc-ee3d-45b0-9680-6b3a60c7c9b3,3331.2.1.23,import export specialist in metals and metal ores,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/ba1e5427-46e0-4b6c-b196-5312d136dd3b,3331.2.1.24,"import export specialist in mining, construction, civil engineering machinery",0.0
Occupation,http://data.europa.eu/esco/occupation/621b7aa1-b678-49ee-8caa-91b496f8bc5b,3331.2.1.25,import export specialist in office furniture,0.0
Occupation,http://data.europa.eu/esco/occupation/c143d51a-5267-41a8-a73b-9022cf74c495,3331.2.1.26,import export specialist in office machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/ddac39cf-5d8b-416a-b24b-9ce3a8a4a668,3331.2.1.27,import export specialist in perfume and cosmetics,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/98588703-5f5c-41c6-a240-3411b6518b83,3331.2.1.28,import export specialist in pharmaceutical goods,0.04
Occupation,http://data.europa.eu/esco/occupation/72d4b5a3-5458-41e5-8b4e-cb4fb3fd0fbc,3331.2.1.29,"import export specialist in sugar, chocolate and sugar confectionery",0.08
Occupation,http://data.europa.eu/esco/occupation/f34cad67-3cd9-4d31-8dde-e439ac720136,3331.2.1.30,import export specialist in textile industry machinery,0.0
Occupation,http://data.europa.eu/esco/occupation/e1fdd92c-46bd-45a0-8672-7f500c950cb0,3331.2.1.31,import export specialist in textiles and textile semi-finished and raw materials,0.0869565217391304
Occupation,http://data.europa.eu/esco/occupation/d907b046-682b-45fa-bdd0-d2ed7a382670,3331.2.1.32,import export specialist in tobacco products,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/d3ac4c05-79e2-42da-b8c6-e55765aee381,3331.2.1.33,import export specialist in waste and scrap,0.0869565217391304
Occupation,http://data.europa.eu/esco/occupation/891af43e-0946-4fa9-8115-a2b9be849cb0,3331.2.1.34,import export specialist in watches and jewellery,0.0
Occupation,http://data.europa.eu/esco/occupation/31f49d76-b2e4-4313-aeba-90650258dda9,3331.2.1.35,import export specialist in wood and construction materials,0.0833333333333333
