conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/77a2918f-5969-4545-a632-d3e6a853b2c5,training animals,,,released,,"Examples:
- Train horses
- Train gun dogs.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Training animals to facilitate their routine husbandry, for professional purposes or as companion animals, for treatment, and/or public demonstrations.",S6.9.6
SkillGroup,http://data.europa.eu/esco/skill/77e41477-4ecf-425b-8163-b18a5a54e593,recruiting and hiring,recruiting,,released,,"Examples:
- recruit employees
- carry out auditions Excludes:
- interview candidates.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Acquiring the right talent to achieve the organization's mission.,S4.7.0
SkillGroup,http://data.europa.eu/esco/skill/77ee8fad-188f-44cf-88ba-4e495a52d604,assisting with personal needs,,,released,,"Excludes:
- Administration of medical treatments and therapies
- Therapeutic massage
- Caring for children Examples:
- Provide basic support to patients
- Give non-therapeutic massages
- Provide domestic care.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Assisting others with personal needs and care such as bathing, dressing, feeding, relaxation and comfort.",S3.6.2
SkillGroup,http://data.europa.eu/esco/skill/79f3d574-fcf2-445e-a087-cc774f19b861,operating pumping systems or equipment,,,released,,"Examples:
- Operate hydraulic pumps
- Operate latex transfer pump.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Operating machinery and equipment for pumping liquids.,S8.4.3
SkillGroup,http://data.europa.eu/esco/skill/7a00c77c-4a1c-4fd6-a83f-004bda65d81a,supervising people,,,released,,"Excludes:
- Define roles of team members
- Supervise children.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Assigning responsibilities to others and directing and monitoring their performance.,S4.8
SkillGroup,http://data.europa.eu/esco/skill/7a163630-7536-4748-a259-aa820d3be44b,providing health care or medical treatments,healthcare,,released,,"Excludes:
- Veterinary care
- Diagnosing health conditions.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Treating injuries and health conditions through the provision of health care and medical treatments to people.,S3.2
SkillGroup,http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb,"cleaning tools, equipment, workpieces and vehicles",,,released,,"Examples:
- Clean ventilation system - Clean concrete pumps
- Sterilise fermentation tanks
- Clean chimneys
- Wash vehicles.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing cleaning routines after tools, equipment, machinery and vehicles have been used and cleaning workpieces during or after fabrication.",S6.11.1
SkillGroup,http://data.europa.eu/esco/skill/7b942071-f688-4600-8d9f-ad4c0306abc7,"installing, maintaining and repairing electrical, electronic and precision equipment","installing and maintaining electrical, electronic and precision equipment",,released,,"Excludes:
- Installing computer software, and configuring computer networks.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Installing, setting-up, maintaining and repairing electrical and electronic equipment, and control systems, scientific devices, instrumentation and precision equipment.",S8.8
SkillGroup,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,operating scientific and laboratory equipment,,,released,2023-07-05T09:15:14.695Z,"Excludes:
- Installing and setting up precision equipment Examples:
- Operate microscope
- Use chemical analysis equipment
- Operate meteorological instruments.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling, monitoring, and adjusting precision instrumentation and equipment for the conduct of scientific experiments and diagnostic tests.",S8.6.3
SkillGroup,http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,providing information and support to the public and clients,providing information and support,,released,2022-06-19T15:20:39.399Z,"Excludes:
- Provide high quality client service
- Satisfy customers.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Assisting the public by answering questions, making recommendations, and providing information or support in response to requests.",S3.4.0
SkillGroup,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,developing educational programmes,,,released,,"Examples:
- develop curriculum
- construct individual learning plans
- develop training programmes.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Developing education and training programs, plans, or procedures for society in general, specific groups or tailored to an individual's learning needs.",S4.1.6
SkillGroup,http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,performing risk analysis and management,,,released,2023-07-06T10:08:28.9Z,"Excludes:
- Using ICT tools to analyse and process data. Examples:
- Draw up risk assessment
- Apply risk management processes.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Identify and assess factors that may have negative financial consequences, jeopardise the success of a project or activity, expose individuals to danger, cause damage to property and equipment or threaten an organisation's functioning. Implement procedures to avoid or minimise their impact.",S2.7.5
SkillGroup,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,conducting academic or market research,,,released,2024-07-03T13:25:14.076Z,"Examples:
- Conduct public surveys
- Conduct literature research Excludes:
- Detect financial crime
- Investigate road accidents.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Conducting research studies, investigations or surveys to increase knowledge and understanding within the academic or business field.",S2.1.1
SkillGroup,http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,operating packaging machinery,,,released,,"Examples:
- Tend bottle cork machine
- Tend meat packaging machine.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Operating, tending and monitoring machinery for packaging or bottling products.",S8.5.2
SkillGroup,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,complying with operational procedures,,,released,2023-10-26T09:08:06.707Z,"Examples:
- adhere to organisational guidelines
- apply socially just working principles Excludes:
- comply with legislation in social services
- ensure compliance with gaming laws
- follow hygienic practices in fishery operations.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Ensuring compliance with operational procedures, standards or guidelines at company level related to matters other than health, safety and the environment.",S3.3.3
SkillGroup,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,complying with environmental protection laws and standards,,,released,2023-07-05T15:35:28.89Z,"Examples:
- follow environmentally-sustainable work practices
- implement environmental protection measures
- protect biodiversity Excludes: - ensure customs compliance.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Ensuring compliance with regulations, standards, guidelines, laws or practices relating to the protection of the environment.",S3.3.2
SkillGroup,http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3,preparing industrial materials for processing or use,,,released,2023-06-30T09:28:59.215Z,"Examples:
- Heat jewellery metals
- Heat lacquer mixture
- Prepare surface for coating.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Preparing various types of materials for further processing or for use, by employing techniques such as heating, skimming to remove impurities or immersing objects in cleaning or coating solutions.",S6.3.3
SkillGroup,http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,applying environmental skills and competences,adopting environmentally-friendly practices,,released,2021-09-13T17:37:26.558Z,The skills and competences under this heading address the different modes and activities relevant for a greener working and living.,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups",Reflect on the short and long-term impact of individual behaviours on the physical and social environment and adopt a sustainable work and lifestyle. Recognize the individual and collective responsibility for the protection and restoration of the local and global environment and inspire others.,T6.2
SkillGroup,http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,finishing interior or exterior of structures,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Applying interior and exterior finishes to buildings and other structures.,S7.3.0
SkillGroup,http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,responding to complaints,,,released,,"Examples:
- handle customer complaints
- manage employee complaints.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Handling and responding to complaints from clients or staff.,S1.1.3
SkillGroup,http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,cleaning,,,released,,"Excludes:
- Cleaning, laundering and maintaining textiles
- Cleaning live animals.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Cleaning buildings, work areas, equipment, machinery and vehicles.",S6.11
SkillGroup,http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,supporting others,"helpfulness
support others
providing support to others","selflessness
kindness
courteous behaviour
caring",released,2023-10-26T08:00:39.789Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Guide or help less experienced or less knowledgeable people, and provide support to distressed people.",T4.2
SkillGroup,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,thinking skills and competences,"use of reason and logic
cognitive skills and competences",,released,2021-08-30T08:20:35.122Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Skills and competences relating to the ability to apply the mental processes of gathering, conceptualizing, analysing, synthesizing, and/or evaluating information gathered from, or generated by, observation, experience, reflection, reasoning, or communication. They include the ability to evaluate and use information of different kinds to plan activities, achieve goals, solve problems, deal with issues and perform complex tasks in routine and novel ways.",T2
SkillGroup,http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,assembling and fabricating products,,,released,,"Excludes:
- Operation of automated assembly equipment or machines -repair of building structures and mechanical, electrical, electronic products and components. Examples:
- Assemble metal parts - Apply assembly techniques.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Fabricating, assembling or repairing products or work aids by hand, or using hand-held tools and equipment.",S6.5.0
